timestamp,Tübingen Temperature [2 m elevation corrected],Tübingen Precipitation Total,Tübingen Snowfall Amount,Tübingen Wind Speed [10 m],Tübingen Wind Direction [10 m],Tübingen Cloud Cover Total,Tübingen Sunshine Duration,year
2023-01-01 00:00:00,13.619817,0.0,0.0,16.055353,199.65382,26.7,0.0,2023
2023-01-01 01:00:00,13.779817,0.0,0.0,17.709658,206.56505,24.900002,0.0,2023
2023-01-01 02:00:00,14.229816,0.0,0.0,16.610792,209.8989,10.0,0.0,2023
2023-01-01 03:00:00,14.049817,0.0,0.0,15.941944,205.40771,44.0,0.0,2023
2023-01-01 04:00:00,13.699817,0.0,0.0,16.42247,206.00336,26.0,0.0,2023
2023-01-01 05:00:00,13.439816,0.0,0.0,16.75064,208.21736,5.0,0.0,2023
2023-01-01 06:00:00,12.609817,0.0,0.0,16.267857,204.8637,4.8,0.0,2023
2023-01-01 07:00:00,12.219817,0.0,0.0,15.484185,197.59242,15.900001,0.0,2023
2023-01-01 08:00:00,12.069817,0.0,0.0,15.629971,194.67639,24.0,34.797977,2023
2023-01-01 09:00:00,13.049817,0.0,0.0,15.542662,193.3925,24.0,45.454544,2023
2023-01-01 10:00:00,15.139817,0.0,0.0,12.074766,206.56505,24.6,45.090908,2023
2023-01-01 11:00:00,16.319817,0.0,0.0,10.495713,202.16635,25.2,44.727276,2023
2023-01-01 12:00:00,17.019817,0.0,0.0,10.1376915,186.11551,36.0,38.181816,2023
2023-01-01 13:00:00,17.309816,0.0,0.0,11.928989,185.19443,27.000002,43.636364,2023
2023-01-01 14:00:00,16.959816,0.0,0.0,10.853866,185.71059,27.000002,43.636364,2023
2023-01-01 15:00:00,15.319817,0.0,0.0,10.495713,174.09386,26.400002,44.0,2023
2023-01-01 16:00:00,13.459817,0.0,0.0,10.464798,176.05481,24.900002,29.378029,2023
2023-01-01 17:00:00,12.029817,0.0,0.0,10.239453,169.87534,17.7,0.0,2023
2023-01-01 18:00:00,11.139817,0.0,0.0,10.587917,162.1811,19.800001,0.0,2023
2023-01-01 19:00:00,10.199817,0.0,0.0,10.739833,166.42957,17.1,0.0,2023
2023-01-01 20:00:00,10.439816,0.0,0.0,12.371645,171.63411,4.5,0.0,2023
2023-01-01 21:00:00,10.619817,0.0,0.0,12.682018,173.4802,11.700001,0.0,2023
2023-01-01 22:00:00,11.179817,0.0,0.0,13.684735,181.50743,21.0,0.0,2023
2023-01-01 23:00:00,10.639817,0.0,0.0,11.525623,181.78992,17.1,0.0,2023
2023-01-02 00:00:00,10.489817,0.0,0.0,12.324414,173.29016,18.0,0.0,2023
2023-01-02 01:00:00,10.459817,0.0,0.0,13.684735,178.49257,16.800001,0.0,2023
2023-01-02 02:00:00,10.409817,0.0,0.0,13.397612,173.82982,8.400001,0.0,2023
2023-01-02 03:00:00,10.469817,0.0,0.0,13.202726,168.99646,15.6,0.0,2023
2023-01-02 04:00:00,10.589817,0.0,0.0,13.084402,172.09283,37.0,0.0,2023
2023-01-02 05:00:00,10.519817,0.0,0.0,13.698934,176.98721,50.0,0.0,2023
2023-01-02 06:00:00,10.209817,0.0,0.0,14.044615,181.4688,68.0,0.0,2023
2023-01-02 07:00:00,9.459817,0.0,0.0,12.074766,190.30484,68.0,0.0,2023
2023-01-02 08:00:00,9.839817,0.0,0.0,10.636766,203.9625,53.0,21.404715,2023
2023-01-02 09:00:00,10.929817,0.0,0.0,10.00256,210.25644,14.0,51.51515,2023
2023-01-02 10:00:00,13.469817,0.0,0.0,5.815978,201.8014,6.0,56.363636,2023
2023-01-02 11:00:00,14.839817,0.0,0.0,7.127636,225.0,51.0,29.09091,2023
2023-01-02 12:00:00,15.329817,0.0,0.0,9.449572,229.63547,42.0,34.545456,2023
2023-01-02 13:00:00,15.219817,0.0,0.0,15.077082,236.68938,67.0,19.393942,2023
2023-01-02 14:00:00,14.539817,0.0,0.0,16.79314,239.03624,84.0,9.090908,2023
2023-01-02 15:00:00,13.409817,0.0,0.0,16.279802,234.90419,94.0,3.0303025,2023
2023-01-02 16:00:00,12.699817,0.0,0.0,16.992609,233.61565,93.0,2.441414,2023
2023-01-02 17:00:00,12.279817,0.0,0.0,16.299694,239.47029,99.0,0.0,2023
2023-01-02 18:00:00,12.169817,0.0,0.0,15.596767,251.14685,100.0,0.0,2023
2023-01-02 19:00:00,11.699817,0.0,0.0,15.5843,263.3675,99.0,0.0,2023
2023-01-02 20:00:00,11.019817,0.0,0.0,14.4,270.0,100.0,0.0,2023
2023-01-02 21:00:00,10.469817,0.0,0.0,12.599999,270.0,100.0,0.0,2023
2023-01-02 22:00:00,9.489817,0.0,0.0,10.308831,282.09476,99.0,0.0,2023
2023-01-02 23:00:00,9.139817,0.0,0.0,8.905908,284.03625,99.0,0.0,2023
2023-01-03 00:00:00,8.719817,0.0,0.0,8.287822,272.48956,100.0,0.0,2023
2023-01-03 01:00:00,8.169817,0.0,0.0,6.9899354,258.11133,99.0,0.0,2023
2023-01-03 02:00:00,7.269817,0.0,0.0,4.73506,261.25385,75.0,0.0,2023
2023-01-03 03:00:00,6.539817,0.0,0.0,6.4799995,270.0,27.6,0.0,2023
2023-01-03 04:00:00,6.269817,0.0,0.0,5.2416787,285.9454,23.0,0.0,2023
2023-01-03 05:00:00,6.649817,0.0,0.0,3.2399998,270.0,21.0,0.0,2023
2023-01-03 06:00:00,6.599817,0.0,0.0,0.5091169,225.0,34.0,0.0,2023
2023-01-03 07:00:00,5.3898168,0.0,0.0,2.2768397,161.56505,46.0,0.0,2023
2023-01-03 08:00:00,4.199817,0.0,0.0,2.6208394,164.0546,57.0,19.6,2023
2023-01-03 09:00:00,5.6998167,0.0,0.0,4.32,180.0,67.0,19.393942,2023
2023-01-03 10:00:00,7.059817,0.0,0.0,2.9024127,150.25511,30.0,41.81818,2023
2023-01-03 11:00:00,8.369817,0.0,0.0,3.8773184,248.1986,30.0,41.81818,2023
2023-01-03 12:00:00,9.169817,0.0,0.0,5.7599998,270.0,31.0,41.21212,2023
2023-01-03 13:00:00,9.439816,0.0,0.0,5.0528407,265.91437,25.0,44.848488,2023
2023-01-03 14:00:00,9.409817,0.0,0.0,4.5536795,251.56506,17.0,49.696968,2023
2023-01-03 15:00:00,8.019817,0.0,0.0,3.7064266,209.05461,4.0,57.575756,2023
2023-01-03 16:00:00,5.919817,0.0,0.0,4.802999,192.99461,10.0,37.143265,2023
2023-01-03 17:00:00,4.309817,0.0,0.0,6.130579,183.36646,29.0,0.0,2023
2023-01-03 18:00:00,4.349817,0.0,0.0,5.04,180.0,28.0,0.0,2023
2023-01-03 19:00:00,3.7698169,0.0,0.0,5.771239,183.57634,11.0,0.0,2023
2023-01-03 20:00:00,3.189817,0.0,0.0,6.489992,183.17982,10.0,0.0,2023
2023-01-03 21:00:00,3.139817,0.0,0.0,7.5685663,182.72632,5.0,0.0,2023
2023-01-03 22:00:00,2.7998168,0.0,0.0,8.64,180.0,26.7,0.0,2023
2023-01-03 23:00:00,2.739817,0.0,0.0,9.726665,182.1211,41.0,0.0,2023
2023-01-04 00:00:00,3.0898168,0.0,0.0,9.531505,190.88553,70.0,0.0,2023
2023-01-04 01:00:00,3.0198169,0.0,0.0,10.390226,194.03624,22.0,0.0,2023
2023-01-04 02:00:00,3.179817,0.0,0.0,10.931203,197.24146,4.0,0.0,2023
2023-01-04 03:00:00,3.439817,0.0,0.0,12.181625,198.97041,16.0,0.0,2023
2023-01-04 04:00:00,3.979817,0.0,0.0,12.864649,197.92792,17.0,0.0,2023
2023-01-04 05:00:00,4.709817,0.0,0.0,15.141414,198.00417,72.0,0.0,2023
2023-01-04 06:00:00,5.509817,0.0,0.0,17.072504,204.94391,96.0,0.0,2023
2023-01-04 07:00:00,6.249817,0.0,0.0,18.079027,215.27243,97.0,0.0,2023
2023-01-04 08:00:00,7.019817,0.0,0.0,20.240198,218.50066,97.0,0.9360279,2023
2023-01-04 09:00:00,7.569817,0.1,0.0,21.817902,217.62624,98.0,0.6060612,2023
2023-01-04 10:00:00,7.629817,0.0,0.0,21.437386,220.91438,95.0,2.4242413,2023
2023-01-04 11:00:00,8.269817,0.0,0.0,22.657131,225.64375,98.0,0.6060612,2023
2023-01-04 12:00:00,8.929817,0.0,0.0,23.233252,229.39871,95.0,2.4242413,2023
2023-01-04 13:00:00,9.359817,0.0,0.0,23.441502,227.48956,80.0,11.515152,2023
2023-01-04 14:00:00,9.599817,0.0,0.0,23.838959,231.74557,79.0,12.121214,2023
2023-01-04 15:00:00,9.609817,0.0,0.0,23.47741,234.3602,87.0,7.2727275,2023
2023-01-04 16:00:00,9.329817,0.0,0.0,23.904108,232.95752,98.0,0.4277782,2023
2023-01-04 17:00:00,9.509817,0.0,0.0,23.557316,231.20346,100.0,0.0,2023
2023-01-04 18:00:00,9.779817,0.0,0.0,24.522314,229.76364,95.0,0.0,2023
2023-01-04 19:00:00,9.739817,0.6,0.0,25.63847,231.84277,100.0,0.0,2023
2023-01-04 20:00:00,9.999817,0.2,0.0,25.364037,235.40771,98.0,0.0,2023
2023-01-04 21:00:00,10.159817,0.0,0.0,25.376808,238.33925,97.0,0.0,2023
2023-01-04 22:00:00,10.089817,0.0,0.0,23.219301,240.25513,93.0,0.0,2023
2023-01-04 23:00:00,10.319817,0.0,0.0,23.904108,232.95752,95.0,0.0,2023
2023-01-05 00:00:00,10.349817,0.0,0.0,25.63847,231.84277,98.0,0.0,2023
2023-01-05 01:00:00,10.479816,0.0,0.0,26.574244,234.3721,99.0,0.0,2023
2023-01-05 02:00:00,10.559817,0.0,0.0,25.959969,236.30994,100.0,0.0,2023
2023-01-05 03:00:00,10.529817,0.0,0.0,25.455843,241.26021,100.0,0.0,2023
2023-01-05 04:00:00,10.419817,0.0,0.0,23.871555,246.91487,98.0,0.0,2023
2023-01-05 05:00:00,10.419817,0.1,0.0,22.427162,251.27422,93.0,0.0,2023
2023-01-05 06:00:00,10.469817,0.0,0.0,20.364674,261.8699,100.0,0.0,2023
2023-01-05 07:00:00,10.479816,0.2,0.0,19.852295,274.15967,100.0,0.0,2023
2023-01-05 08:00:00,10.559817,0.1,0.0,19.9954,283.53586,80.0,8.917846,2023
2023-01-05 09:00:00,10.369817,0.0,0.0,20.176065,285.5241,69.0,18.18182,2023
2023-01-05 10:00:00,10.059817,0.0,0.0,17.057314,277.275,50.0,29.69697,2023
2023-01-05 11:00:00,10.219817,0.0,0.0,17.643673,271.16913,41.0,35.151512,2023
2023-01-05 12:00:00,10.699817,0.0,0.0,17.654688,267.6627,71.0,16.969696,2023
2023-01-05 13:00:00,10.959817,0.0,0.0,15.84409,271.30197,50.0,29.69697,2023
2023-01-05 14:00:00,10.809817,0.0,0.0,15.905319,275.19443,48.0,30.90909,2023
2023-01-05 15:00:00,10.529817,0.0,0.0,14.799459,274.1849,50.0,29.69697,2023
2023-01-05 16:00:00,10.049817,0.0,0.0,12.287555,264.95755,63.0,15.775758,2023
2023-01-05 17:00:00,9.799817,0.0,0.0,10.703569,250.34618,71.0,0.0,2023
2023-01-05 18:00:00,9.609817,0.0,0.0,9.511088,240.52411,72.0,0.0,2023
2023-01-05 19:00:00,9.809817,0.0,0.0,9.449572,229.63547,98.0,0.0,2023
2023-01-05 20:00:00,9.869817,0.0,0.0,9.422101,223.45184,100.0,0.0,2023
2023-01-05 21:00:00,9.739817,0.2,0.0,10.086427,214.8245,99.0,0.0,2023
2023-01-05 22:00:00,9.669817,0.1,0.0,10.703569,227.72632,100.0,0.0,2023
2023-01-05 23:00:00,9.729816,0.0,0.0,10.464797,229.18492,100.0,0.0,2023
2023-01-06 00:00:00,9.619817,0.0,0.0,8.913181,226.63658,94.0,0.0,2023
2023-01-06 01:00:00,9.049817,0.0,0.0,7.9932966,215.83765,84.0,0.0,2023
2023-01-06 02:00:00,7.609817,0.0,0.0,7.9036193,210.06859,55.0,0.0,2023
2023-01-06 03:00:00,6.849817,0.0,0.0,8.534353,207.64598,69.0,0.0,2023
2023-01-06 04:00:00,6.939817,0.0,0.0,8.854829,206.56505,91.0,0.0,2023
2023-01-06 05:00:00,7.809817,0.0,0.0,9.178235,205.55997,97.0,0.0,2023
2023-01-06 06:00:00,8.499817,0.0,0.0,10.144082,207.47443,95.0,0.0,2023
2023-01-06 07:00:00,8.609817,0.0,0.0,9.885262,213.11134,92.0,0.0,2023
2023-01-06 08:00:00,8.639817,0.0,0.0,9.931042,226.46881,99.0,0.0,2023
2023-01-06 09:00:00,9.009817,0.0,0.0,10.495713,239.03624,99.0,0.0,2023
2023-01-06 10:00:00,9.519817,0.0,0.0,9.585739,235.71313,94.0,3.0303025,2023
2023-01-06 11:00:00,10.029817,0.0,0.0,12.879752,243.43495,84.0,9.090908,2023
2023-01-06 12:00:00,10.1498165,0.0,0.0,16.179985,249.14554,73.0,15.757578,2023
2023-01-06 13:00:00,10.359817,0.0,0.0,16.62249,252.34988,94.0,3.0303025,2023
2023-01-06 14:00:00,10.449817,0.0,0.0,11.440978,257.27563,63.0,21.818182,2023
2023-01-06 15:00:00,9.869817,0.0,0.0,9.531505,259.11447,67.0,19.393942,2023
2023-01-06 16:00:00,9.249817,0.0,0.0,7.628263,250.70996,76.0,10.353871,2023
2023-01-06 17:00:00,8.679817,0.0,0.0,7.653705,228.81409,80.0,0.0,2023
2023-01-06 18:00:00,7.689817,0.0,0.0,8.0899935,212.27565,65.0,0.0,2023
2023-01-06 19:00:00,7.479817,0.0,0.0,7.8954163,204.22775,28.0,0.0,2023
2023-01-06 20:00:00,7.2198167,0.0,0.0,7.628263,199.29004,16.0,0.0,2023
2023-01-06 21:00:00,6.609817,0.0,0.0,6.924738,188.97263,19.0,0.0,2023
2023-01-06 22:00:00,6.609817,0.0,0.0,6.130579,183.36646,65.0,0.0,2023
2023-01-06 23:00:00,6.539817,0.0,0.0,6.130579,176.63354,35.0,0.0,2023
2023-01-07 00:00:00,6.799817,0.0,0.0,6.87779,173.991,37.0,0.0,2023
2023-01-07 01:00:00,6.529817,0.0,0.0,7.6367526,171.8699,40.0,0.0,2023
2023-01-07 02:00:00,6.249817,0.0,0.0,7.6367526,171.8699,44.0,0.0,2023
2023-01-07 03:00:00,6.269817,0.0,0.0,7.42159,165.96376,33.0,0.0,2023
2023-01-07 04:00:00,6.099817,0.0,0.0,7.172949,162.47443,41.0,0.0,2023
2023-01-07 05:00:00,6.1798167,0.0,0.0,6.0347,162.64597,49.0,0.0,2023
2023-01-07 06:00:00,5.769817,0.0,0.0,6.830519,161.56505,56.0,0.0,2023
2023-01-07 07:00:00,5.819817,0.0,0.0,8.089993,159.14554,100.0,0.0,2023
2023-01-07 08:00:00,5.559817,0.0,0.0,8.311245,162.34987,100.0,0.0,2023
2023-01-07 09:00:00,5.6398168,0.0,0.0,8.654986,163.07248,100.0,0.0,2023
2023-01-07 10:00:00,6.4498167,0.0,0.0,8.427383,160.01689,19.0,48.484848,2023
2023-01-07 11:00:00,8.009817,0.0,0.0,9.107359,161.56505,4.0,57.575756,2023
2023-01-07 12:00:00,9.389817,0.0,0.0,12.287555,174.95755,1.0,59.393936,2023
2023-01-07 13:00:00,10.319817,0.0,0.0,13.004921,175.23636,2.0,58.78788,2023
2023-01-07 14:00:00,10.509817,0.0,0.0,10.948973,170.53767,2.0,58.78788,2023
2023-01-07 15:00:00,9.439816,0.0,0.0,9.885262,169.50853,1.0,59.393936,2023
2023-01-07 16:00:00,7.439817,0.0,0.0,10.495713,174.09386,4.0,43.917507,2023
2023-01-07 17:00:00,6.109817,0.0,0.0,10.495713,174.09386,9.900001,0.0,2023
2023-01-07 18:00:00,5.549817,0.0,0.0,10.823973,176.18593,19.800001,0.0,2023
2023-01-07 19:00:00,4.859817,0.0,0.0,11.720751,169.38034,27.000002,0.0,2023
2023-01-07 20:00:00,4.849817,0.0,0.0,11.792404,167.66092,27.900002,0.0,2023
2023-01-07 21:00:00,4.799817,0.0,0.0,11.212135,174.47246,28.2,0.0,2023
2023-01-07 22:00:00,5.539817,0.0,0.0,13.039754,173.6598,7.2000003,0.0,2023
2023-01-07 23:00:00,5.629817,0.0,0.0,12.620554,176.7295,11.0,0.0,2023
2023-01-08 00:00:00,5.169817,0.0,0.0,13.004921,175.23636,12.900001,0.0,2023
2023-01-08 01:00:00,4.9098167,0.0,0.0,14.77755,182.79271,27.000002,0.0,2023
2023-01-08 02:00:00,4.849817,0.0,0.0,12.959999,180.0,59.0,0.0,2023
2023-01-08 03:00:00,4.6998167,0.0,0.0,11.570515,174.64418,30.000002,0.0,2023
2023-01-08 04:00:00,4.979817,0.0,0.0,11.212135,174.47246,30.000002,0.0,2023
2023-01-08 05:00:00,5.269817,0.0,0.0,12.599999,180.0,94.0,0.0,2023
2023-01-08 06:00:00,6.109817,0.0,0.0,13.75558,186.009,95.0,0.0,2023
2023-01-08 07:00:00,6.689817,0.3,0.0,16.1198,203.70265,97.0,0.0,2023
2023-01-08 08:00:00,6.9898167,0.5,0.0,17.238699,208.70595,100.0,0.0,2023
2023-01-08 09:00:00,7.479817,0.4,0.0,16.610792,209.8989,98.0,0.6060612,2023
2023-01-08 10:00:00,7.789817,0.3,0.0,15.315873,203.55226,100.0,0.0,2023
2023-01-08 11:00:00,7.769817,0.3,0.0,15.596767,198.85316,92.0,4.242425,2023
2023-01-08 12:00:00,8.169817,0.1,0.0,17.25373,203.35556,75.0,14.545455,2023
2023-01-08 13:00:00,8.539817,0.0,0.0,15.315873,203.55226,78.0,12.727271,2023
2023-01-08 14:00:00,8.669817,0.0,0.0,14.003029,197.96915,79.0,12.121214,2023
2023-01-08 15:00:00,8.679817,0.0,0.0,14.05845,193.32452,69.0,18.18182,2023
2023-01-08 16:00:00,7.9098167,0.0,0.0,11.165805,178.15239,30.000002,32.73434,2023
2023-01-08 17:00:00,7.169817,0.0,0.0,10.594036,170.21759,36.0,0.0,2023
2023-01-08 18:00:00,7.2398167,0.0,0.0,9.565437,160.20113,96.0,0.0,2023
2023-01-08 19:00:00,7.059817,0.0,0.0,9.904906,160.90651,100.0,0.0,2023
2023-01-08 20:00:00,6.819817,0.2,0.0,10.787993,154.29004,99.0,0.0,2023
2023-01-08 21:00:00,6.849817,0.7,0.0,11.631956,158.1986,92.0,0.0,2023
2023-01-08 22:00:00,6.959817,0.5,0.0,12.661564,165.17352,69.0,0.0,2023
2023-01-08 23:00:00,6.939817,0.4,0.0,13.009903,165.57922,56.0,0.0,2023
2023-01-09 00:00:00,7.299817,1.9,0.0,13.698934,176.98721,95.0,0.0,2023
2023-01-09 01:00:00,7.4298167,1.2,0.0,15.893093,193.09189,94.0,0.0,2023
2023-01-09 02:00:00,7.119817,0.1,0.0,17.595861,210.76273,98.0,0.0,2023
2023-01-09 03:00:00,7.319817,0.0,0.0,19.35314,226.50743,95.0,0.0,2023
2023-01-09 04:00:00,7.1598167,0.0,0.0,19.881649,238.32454,98.0,0.0,2023
2023-01-09 05:00:00,6.399817,0.0,0.0,20.945072,245.63754,82.0,0.0,2023
2023-01-09 06:00:00,5.9498167,0.0,0.0,20.799152,246.54099,38.0,0.0,2023
2023-01-09 07:00:00,5.209817,0.0,0.0,18.775303,237.52881,32.0,0.0,2023
2023-01-09 08:00:00,5.369817,0.0,0.0,17.31746,226.6847,44.0,26.537039,2023
2023-01-09 09:00:00,5.999817,0.2,0.0,18.089775,222.5805,80.0,11.515152,2023
2023-01-09 10:00:00,6.629817,0.0,0.0,15.696165,216.60707,91.0,4.8484864,2023
2023-01-09 11:00:00,6.999817,0.0,0.0,17.581125,227.48956,50.0,29.69697,2023
2023-01-09 12:00:00,7.169817,0.0,0.0,18.328207,225.0,63.0,21.818182,2023
2023-01-09 13:00:00,6.869817,0.1,0.0,17.309975,225.0,53.0,27.878788,2023
2023-01-09 14:00:00,6.749817,0.0,0.0,21.178896,238.20108,53.0,27.878788,2023
2023-01-09 15:00:00,6.249817,0.0,0.0,18.998316,242.9494,35.0,38.78788,2023
2023-01-09 16:00:00,5.359817,0.0,0.0,17.58481,247.10945,40.0,28.705387,2023
2023-01-09 17:00:00,5.029817,0.0,0.0,17.782688,248.62938,63.0,0.0,2023
2023-01-09 18:00:00,4.789817,0.1,0.0,18.11841,249.04422,67.0,0.0,2023
2023-01-09 19:00:00,4.569817,0.5,0.0,16.45007,246.8014,57.0,0.0,2023
2023-01-09 20:00:00,4.459817,0.4,0.0,15.463246,245.22487,43.0,0.0,2023
2023-01-09 21:00:00,4.4098167,0.2,0.0,16.09969,243.43495,69.0,0.0,2023
2023-01-09 22:00:00,4.159817,0.2,0.0,10.931203,252.75854,64.0,0.0,2023
2023-01-09 23:00:00,4.079817,0.2,0.0,12.6462,265.10092,45.0,0.0,2023
2023-01-10 00:00:00,3.759817,0.2,0.0,14.081478,265.6013,68.0,0.0,2023
2023-01-10 01:00:00,3.5598168,0.3,0.0,15.158522,265.91437,96.0,0.0,2023
2023-01-10 02:00:00,4.149817,0.2,0.0,17.373497,275.94687,99.0,0.0,2023
2023-01-10 03:00:00,4.379817,0.2,0.0,20.176065,285.5241,100.0,0.0,2023
2023-01-10 04:00:00,4.019817,0.0,0.0,20.724247,287.1759,71.0,0.0,2023
2023-01-10 05:00:00,4.019817,0.0,0.0,16.87398,281.0702,65.0,0.0,2023
2023-01-10 06:00:00,4.239817,0.0,0.0,15.124284,271.36392,85.0,0.0,2023
2023-01-10 07:00:00,4.189817,0.0,0.0,14.799459,265.8151,90.0,0.0,2023
2023-01-10 08:00:00,4.239817,0.0,0.0,13.450708,254.47589,94.0,2.4301343,2023
2023-01-10 09:00:00,4.349817,0.0,0.0,12.397806,244.17902,88.0,6.666666,2023
2023-01-10 10:00:00,4.819817,0.0,0.0,14.658676,245.32315,54.0,27.272726,2023
2023-01-10 11:00:00,5.3898168,0.0,0.0,17.399586,245.55606,65.0,20.60606,2023
2023-01-10 12:00:00,5.809817,0.0,0.0,15.0038395,239.74356,89.0,6.060605,2023
2023-01-10 13:00:00,5.9698167,0.0,0.0,14.689588,233.97263,77.0,13.333332,2023
2023-01-10 14:00:00,5.919817,0.0,0.0,11.457958,226.27303,49.0,30.303032,2023
2023-01-10 15:00:00,5.629817,0.0,0.0,11.525623,218.65982,93.0,3.6363637,2023
2023-01-10 16:00:00,4.289817,0.0,0.0,11.631956,201.8014,92.0,3.4893947,2023
2023-01-10 17:00:00,3.729817,0.0,0.0,11.966954,195.70863,50.0,0.0,2023
2023-01-10 18:00:00,3.729817,0.0,0.0,13.450708,195.52411,98.0,0.0,2023
2023-01-10 19:00:00,4.099817,0.0,0.0,14.05845,193.32452,95.0,0.0,2023
2023-01-10 20:00:00,4.599817,0.0,0.0,14.494192,194.3814,97.0,0.0,2023
2023-01-10 21:00:00,5.019817,0.2,0.0,15.03835,191.04094,98.0,0.0,2023
2023-01-10 22:00:00,4.799817,0.2,0.0,15.546833,185.31454,98.0,0.0,2023
2023-01-10 23:00:00,5.029817,0.0,0.0,15.827721,197.19855,88.0,0.0,2023
2023-01-11 00:00:00,5.599817,0.0,0.0,16.42247,206.00336,99.0,0.0,2023
2023-01-11 01:00:00,6.1398168,0.0,0.0,17.873556,207.59729,94.0,0.0,2023
2023-01-11 02:00:00,6.609817,0.0,0.0,19.201874,210.41109,91.0,0.0,2023
2023-01-11 03:00:00,7.1798167,0.0,0.0,19.386593,211.32869,95.0,0.0,2023
2023-01-11 04:00:00,7.339817,0.0,0.0,18.847641,208.52312,92.0,0.0,2023
2023-01-11 05:00:00,6.999817,0.0,0.0,18.709612,210.01837,91.0,0.0,2023
2023-01-11 06:00:00,6.8898168,0.0,0.0,18.709612,210.01837,94.0,0.0,2023
2023-01-11 07:00:00,7.589817,0.0,0.0,18.709612,210.01837,59.0,0.0,2023
2023-01-11 08:00:00,8.459817,0.0,0.0,18.58451,211.53479,53.0,22.589563,2023
2023-01-11 09:00:00,9.289817,0.0,0.0,19.164717,208.00919,83.0,9.696969,2023
2023-01-11 10:00:00,9.529817,0.0,0.0,17.10284,210.34326,100.0,0.0,2023
2023-01-11 11:00:00,9.519817,0.2,0.0,18.723461,217.9716,100.0,0.0,2023
2023-01-11 12:00:00,9.549817,0.3,0.0,19.134262,221.18593,100.0,0.0,2023
2023-01-11 13:00:00,9.619817,0.1,0.0,18.584509,225.78482,100.0,0.0,2023
2023-01-11 14:00:00,9.429817,0.1,0.0,18.581022,234.46233,94.0,3.0303025,2023
2023-01-11 15:00:00,9.329817,0.4,0.0,18.899143,252.25534,100.0,0.0,2023
2023-01-11 16:00:00,8.749817,0.7,0.0,16.93531,267.56335,100.0,0.0,2023
2023-01-11 17:00:00,8.499817,0.8,0.0,15.137133,267.27368,92.0,0.0,2023
2023-01-11 18:00:00,7.9698167,0.1,0.0,13.896187,253.44293,46.0,0.0,2023
2023-01-11 19:00:00,7.479817,0.0,0.0,14.24163,249.27444,23.0,0.0,2023
2023-01-11 20:00:00,7.049817,0.0,0.0,15.725037,254.0546,20.0,0.0,2023
2023-01-11 21:00:00,6.799817,0.0,0.0,15.646544,246.97452,19.0,0.0,2023
2023-01-11 22:00:00,6.4698167,0.0,0.0,16.1198,240.57254,26.0,0.0,2023
2023-01-11 23:00:00,6.359817,0.0,0.0,17.0763,235.30484,26.0,0.0,2023
2023-01-12 00:00:00,5.959817,0.0,0.0,17.10284,229.2679,25.500002,0.0,2023
2023-01-12 01:00:00,5.999817,0.0,0.0,18.089775,222.5805,40.0,0.0,2023
2023-01-12 02:00:00,6.109817,0.0,0.0,18.864824,221.90594,45.0,0.0,2023
2023-01-12 03:00:00,6.319817,0.0,0.0,18.391737,220.23636,26.0,0.0,2023
2023-01-12 04:00:00,6.439817,0.0,0.0,19.681828,219.80557,41.0,0.0,2023
2023-01-12 05:00:00,6.609817,0.0,0.0,20.88,223.60281,88.0,0.0,2023
2023-01-12 06:00:00,7.119817,0.0,0.0,21.203358,220.17923,67.0,0.0,2023
2023-01-12 07:00:00,7.359817,0.0,0.0,22.039528,218.3675,42.0,0.0,2023
2023-01-12 08:00:00,7.6798167,0.0,0.0,22.97522,215.43332,90.0,4.475756,2023
2023-01-12 09:00:00,7.919817,0.0,0.0,24.29133,219.58813,99.0,0.0,2023
2023-01-12 10:00:00,8.249817,0.0,0.0,24.216522,228.01279,93.0,3.6363637,2023
2023-01-12 11:00:00,8.659817,0.0,0.0,24.967497,227.33731,90.0,5.454544,2023
2023-01-12 12:00:00,8.859817,0.0,0.0,27.438046,231.92722,91.0,4.8484864,2023
2023-01-12 13:00:00,9.229816,0.0,0.0,26.596178,230.49232,91.0,4.8484864,2023
2023-01-12 14:00:00,9.279817,0.0,0.0,28.954834,231.5627,96.0,1.8181801,2023
2023-01-12 15:00:00,9.139817,0.0,0.0,25.02971,229.66685,93.0,3.6363637,2023
2023-01-12 16:00:00,8.999817,0.0,0.0,23.469128,228.7314,95.0,2.1030295,2023
2023-01-12 17:00:00,9.089817,0.0,0.0,23.686249,226.84761,99.0,0.0,2023
2023-01-12 18:00:00,9.259817,0.0,0.0,24.184391,225.60309,97.0,0.0,2023
2023-01-12 19:00:00,9.299817,0.0,0.0,24.014996,229.86452,96.0,0.0,2023
2023-01-12 20:00:00,9.349817,0.0,0.0,23.557316,231.20346,90.0,0.0,2023
2023-01-12 21:00:00,9.459817,0.0,0.0,23.051247,231.3402,92.0,0.0,2023
2023-01-12 22:00:00,9.459817,0.0,0.0,22.9724,237.80426,96.0,0.0,2023
2023-01-12 23:00:00,9.619817,0.0,0.0,22.26768,235.53918,93.0,0.0,2023
2023-01-13 00:00:00,9.709817,0.0,0.0,22.159746,226.97495,89.0,0.0,2023
2023-01-13 01:00:00,9.839817,0.0,0.0,21.915691,222.337,94.0,0.0,2023
2023-01-13 02:00:00,9.929817,0.0,0.0,22.183128,221.71077,91.0,0.0,2023
