timestamp,Tübingen Temperature [2 m elevation corrected],Tübingen Precipitation Total,Tübingen Snowfall Amount,Tübingen Wind Gust,Tübingen Wind Speed [10 m],Tübingen Wind Direction [10 m],Tübingen Cloud Cover Total,Tübingen Sunshine Duration
2017-01-01 00:00:00,-5.910183,0.0,0.0,12.599999,8.707238,172.87498,0.0,0.0
2017-01-01 01:00:00,-6.3201833,0.0,0.0,12.599999,8.350138,172.56859,0.0,0.0
2017-01-01 02:00:00,-6.380183,0.0,0.0,12.24,7.9932976,172.23483,0.0,0.0
2017-01-01 03:00:00,-6.480183,0.0,0.0,12.24,8.12197,167.19574,0.0,0.0
2017-01-01 04:00:00,-6.600183,0.0,0.0,12.24,8.473393,167.73523,0.0,0.0
2017-01-01 05:00:00,-7.230183,0.0,0.0,12.24,8.049845,169.69516,0.0,0.0
2017-01-01 06:00:00,-7.410183,0.0,0.0,11.879999,8.12197,167.19574,0.0,0.0
2017-01-01 07:00:00,-7.470183,0.0,0.0,14.759999,7.771331,166.6075,0.0,0.0
2017-01-01 08:00:00,-6.560183,0.0,0.0,12.599999,6.28713,166.75948,0.0,46.0
2017-01-01 09:00:00,-4.710183,0.0,0.0,14.04,6.2145634,169.99202,1.0,59.393936
2017-01-01 10:00:00,-2.7201831,0.0,0.0,14.759999,5.8048253,172.87498,0.0,60.0
2017-01-01 11:00:00,-1.0501829,0.0,0.0,14.04,4.6938252,184.39871,1.0,59.393936
2017-01-01 12:00:00,0.22981697,0.0,0.0,12.599999,4.510787,208.61046,0.0,60.0
2017-01-01 13:00:00,1.339817,0.0,0.0,10.08,3.8939953,213.69006,0.0,60.0
2017-01-01 14:00:00,1.2098169,0.0,0.0,7.2,2.7416782,156.8014,1.0,59.393936
2017-01-01 15:00:00,2.149817,0.0,0.0,7.92,2.8116899,140.19443,1.0,59.393936
2017-01-01 16:00:00,-0.900183,0.0,0.0,9.72,5.5887027,165.06857,0.0,39.766666
2017-01-01 17:00:00,-3.6301832,0.0,0.0,11.5199995,7.9526596,185.19443,1.0,0.0
2017-01-01 18:00:00,-4.0501833,0.0,0.0,12.24,8.427383,199.98311,0.0,0.0
2017-01-01 19:00:00,-4.680183,0.0,0.0,15.119999,9.021574,208.61046,0.0,0.0
2017-01-01 20:00:00,-5.150183,0.0,0.0,12.959999,8.699793,204.44395,0.0,0.0
2017-01-01 21:00:00,-5.170183,0.0,0.0,12.599999,8.089993,200.85446,0.0,0.0
2017-01-01 22:00:00,-4.810183,0.0,0.0,11.5199995,5.5887027,194.93143,0.0,0.0
2017-01-01 23:00:00,-3.100183,0.0,0.0,9.72,6.9527545,201.2505,7.0,0.0
2017-01-02 00:00:00,-3.100183,0.0,0.0,7.5599995,7.729527,207.75854,17.0,0.0
2017-01-02 01:00:00,-2.9001832,0.0,0.0,6.8399997,7.289444,200.22485,18.0,0.0
2017-01-02 02:00:00,-3.850183,0.0,0.0,7.2,9.255571,193.49573,20.0,0.0
2017-01-02 03:00:00,-4.230183,0.0,0.0,8.28,8.825508,191.7683,23.0,0.0
2017-01-02 04:00:00,-2.580183,0.0,0.0,9.0,8.39657,210.96376,24.0,0.0
2017-01-02 05:00:00,-2.6401832,0.0,0.0,10.799999,9.028754,246.50143,24.0,0.0
2017-01-02 06:00:00,-4.5101833,0.0,0.0,12.599999,9.504273,245.37643,28.0,0.0
2017-01-02 07:00:00,-3.4501832,0.0,0.0,16.199999,11.183201,236.82149,28.0,0.0
2017-01-02 08:00:00,-2.500183,0.0,0.0,15.119999,7.5942082,238.57043,43.0,26.095621
2017-01-02 09:00:00,-1.6801829,0.0,0.0,20.519999,9.693296,238.67131,62.0,22.424244
2017-01-02 10:00:00,-0.43018305,0.0,0.07,21.96,9.565437,250.20113,95.0,2.4242413
2017-01-02 11:00:00,-0.25018305,0.2,0.14,20.880001,10.8955765,277.59464,99.0,0.0
2017-01-02 12:00:00,-0.30018306,0.3,0.21000001,24.84,12.661564,284.82648,100.0,0.0
2017-01-02 13:00:00,-0.35018307,0.3,0.21000001,25.56,12.015589,278.61566,97.0,1.2121224
